,skip,arch,host,distro,release,pkg,file,path,count
34399,False,,ubuntu-stable,,jetty,ros1-ign-bridge,ros1-ign-bridge_0.3.0.orig.tar.gz,/gazebo/ubuntu-stable/pool/main/r/ros1-ign-bridge/ros1-ign-bridge_0.3.0.orig.tar.gz,4
34400,False,amd64,ubuntu-stable,trusty,jetty,sandia-hand,sandia-hand_5.3.0-1~trusty_amd64.deb,/gazebo/ubuntu-stable/pool/main/s/sandia-hand/sandia-hand_5.3.0-1~trusty_amd64.deb,5
34401,False,i386,ubuntu-stable,trusty,jetty,sandia-hand,sandia-hand_5.3.0-1~trusty_i386.deb,/gazebo/ubuntu-stable/pool/main/s/sandia-hand/sandia-hand_5.3.0-1~trusty_i386.deb,4
34402,False,amd64,ubuntu-stable,precise,jetty,sandia-hand,sandia-hand_5.3.0-2~precise_amd64.deb,/gazebo/ubuntu-stable/pool/main/s/sandia-hand/sandia-hand_5.3.0-2~precise_amd64.deb,4
34403,False,i386,ubuntu-stable,precise,jetty,sandia-hand,sandia-hand_5.3.0-2~precise_i386.deb,/gazebo/ubuntu-stable/pool/main/s/sandia-hand/sandia-hand_5.3.0-2~precise_i386.deb,4
34404,False,amd64,ubuntu-stable,precise,jetty,sandia-hand-nightly,sandia-hand-groovy-nightly_5.2.0~hg20140809rce3ffe13bb4f-1~precise_amd64.deb,/gazebo/ubuntu-stable/pool/main/s/sandia-hand-nightly/sandia-hand-groovy-nightly_5.2.0~hg20140809rce3ffe13bb4f-1~precise_amd64.deb,5
34405,False,i386,ubuntu-stable,precise,jetty,sandia-hand-nightly,sandia-hand-groovy-nightly_5.2.0~hg20140809rce3ffe13bb4f-1~precise_i386.deb,/gazebo/ubuntu-stable/pool/main/s/sandia-hand-nightly/sandia-hand-groovy-nightly_5.2.0~hg20140809rce3ffe13bb4f-1~precise_i386.deb,5
34406,False,i386,ubuntu-stable,precise,jetty,sandia-hand-nightly,sandia-hand-hydro-nightly_5.2.0~hg20140814rce3ffe13bb4f-1~precise_i386.deb,/gazebo/ubuntu-stable/pool/main/s/sandia-hand-nightly/sandia-hand-hydro-nightly_5.2.0~hg20140814rce3ffe13bb4f-1~precise_i386.deb,6
34407,False,,ubuntu-stable,precise,jetty,sandia-hand-nightly,sandia-hand-nightly_5.2.0~hg20140809rce3ffe13bb4f-1~precise_all.deb,/gazebo/ubuntu-stable/pool/main/s/sandia-hand-nightly/sandia-hand-nightly_5.2.0~hg20140809rce3ffe13bb4f-1~precise_all.deb,5
34408,False,amd64,ubuntu-stable,precise,jetty,sandia-hand-prerelease,sandia-hand-groovy-prerelease_5.2.1-2~precise_amd64.deb,/gazebo/ubuntu-stable/pool/main/s/sandia-hand-prerelease/sandia-hand-groovy-prerelease_5.2.1-2~precise_amd64.deb,4
34409,False,,ubuntu-stable,precise,jetty,sandia-hand-prerelease,sandia-hand-hydro-prerelease_5.3.0-1~precise_all.deb,/gazebo/ubuntu-stable/pool/main/s/sandia-hand-prerelease/sandia-hand-hydro-prerelease_5.3.0-1~precise_all.deb,4
34410,False,,ubuntu-stable,precise,jetty,sandia-hand-prerelease,sandia-hand-prerelease_5.2.1-2~precise_all.deb,/gazebo/ubuntu-stable/pool/main/s/sandia-hand-prerelease/sandia-hand-prerelease_5.2.1-2~precise_all.deb,4
34411,False,amd64,ubuntu-stable,precise,jetty,sandia-hand-prerelease,sandia-hand-prerelease_5.3.0-1~precise_amd64.deb,/gazebo/ubuntu-stable/pool/main/s/sandia-hand-prerelease/sandia-hand-prerelease_5.3.0-1~precise_amd64.deb,4
34412,False,amd64,ubuntu-stable,trusty,jetty,sandia-hand-prerelease,sandia-hand-prerelease_5.3.0-2~trusty_amd64.deb,/gazebo/ubuntu-stable/pool/main/s/sandia-hand-prerelease/sandia-hand-prerelease_5.3.0-2~trusty_amd64.deb,4
34413,False,amd64,ubuntu-stable,precise,jetty,sdformat,libsdformat1-dbg_1.4.11-1~precise_amd64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat/libsdformat1-dbg_1.4.11-1~precise_amd64.deb,4
34414,False,i386,ubuntu-stable,precise,jetty,sdformat,libsdformat1-dbg_1.4.11-1~precise_i386.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat/libsdformat1-dbg_1.4.11-1~precise_i386.deb,5
34415,False,armhf,ubuntu-stable,wily,jetty,sdformat,libsdformat4-dev_4.0.0-3osrf1~wily1_armhf.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat/libsdformat4-dev_4.0.0-3osrf1~wily1_armhf.deb,6
34416,False,arm64,ubuntu-stable,wily,jetty,sdformat,libsdformat4_4.0.0-3osrf1~wily1_arm64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat/libsdformat4_4.0.0-3osrf1~wily1_arm64.deb,4
34417,False,armhf,ubuntu-stable,wily,jetty,sdformat,libsdformat4_4.0.0-3osrf1~wily1_armhf.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat/libsdformat4_4.0.0-3osrf1~wily1_armhf.deb,4
34418,False,amd64,ubuntu-stable,precise,jetty,sdformat-prerelease,sdformat-prerelease_1.4.9-2~precise_amd64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat-prerelease/sdformat-prerelease_1.4.9-2~precise_amd64.deb,7
34419,False,i386,ubuntu-stable,precise,jetty,sdformat-prerelease,sdformat-prerelease_1.4.9-2~precise_i386.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat-prerelease/sdformat-prerelease_1.4.9-2~precise_i386.deb,6
34420,False,amd64,ubuntu-stable,bionic,jetty,sdformat11,libsdformat11-dbg_11.4.1-1~bionic_amd64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat11/libsdformat11-dbg_11.4.1-1~bionic_amd64.deb,7
34421,False,armhf,ubuntu-stable,bionic,jetty,sdformat11,libsdformat11-dbg_11.4.1-1~bionic_armhf.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat11/libsdformat11-dbg_11.4.1-1~bionic_armhf.deb,5
34422,False,i386,ubuntu-stable,bionic,jetty,sdformat11,libsdformat11-dbg_11.4.1-1~bionic_i386.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat11/libsdformat11-dbg_11.4.1-1~bionic_i386.deb,5
34423,False,amd64,ubuntu-stable,focal,jetty,sdformat11,libsdformat11-dbg_11.4.1-1~focal_amd64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat11/libsdformat11-dbg_11.4.1-1~focal_amd64.deb,6
34424,False,arm64,ubuntu-stable,focal,jetty,sdformat11,libsdformat11-dbg_11.4.1-1~focal_arm64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat11/libsdformat11-dbg_11.4.1-1~focal_arm64.deb,6
34425,False,armhf,ubuntu-stable,focal,jetty,sdformat11,libsdformat11-dbg_11.4.1-1~focal_armhf.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat11/libsdformat11-dbg_11.4.1-1~focal_armhf.deb,6
34426,False,armhf,ubuntu-stable,bionic,jetty,sdformat11,libsdformat11-dev_11.4.1-1~bionic_armhf.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat11/libsdformat11-dev_11.4.1-1~bionic_armhf.deb,6
34427,False,arm64,ubuntu-stable,focal,jetty,sdformat11,libsdformat11-dev_11.4.1-1~focal_arm64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat11/libsdformat11-dev_11.4.1-1~focal_arm64.deb,6
34428,False,armhf,ubuntu-stable,focal,jetty,sdformat11,libsdformat11-dev_11.4.1-1~focal_armhf.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat11/libsdformat11-dev_11.4.1-1~focal_armhf.deb,6
34429,False,,ubuntu-stable,,jetty,sdformat11,sdformat11_11.4.1.orig.tar.bz2,/gazebo/ubuntu-stable/pool/main/s/sdformat11/sdformat11_11.4.1.orig.tar.bz2,5
34430,False,amd64,ubuntu-stable,bionic,jetty,sdformat12,libsdformat12-dbg_12.7.1-1~bionic_amd64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat12/libsdformat12-dbg_12.7.1-1~bionic_amd64.deb,4
34431,False,arm64,ubuntu-stable,bionic,jetty,sdformat12,libsdformat12-dbg_12.7.1-1~bionic_arm64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat12/libsdformat12-dbg_12.7.1-1~bionic_arm64.deb,4
34432,False,armhf,ubuntu-stable,bionic,jetty,sdformat12,libsdformat12-dbg_12.7.1-1~bionic_armhf.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat12/libsdformat12-dbg_12.7.1-1~bionic_armhf.deb,4
34433,False,i386,ubuntu-stable,bionic,jetty,sdformat12,libsdformat12-dbg_12.7.1-1~bionic_i386.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat12/libsdformat12-dbg_12.7.1-1~bionic_i386.deb,6
34434,False,amd64,ubuntu-stable,focal,jetty,sdformat12,libsdformat12-dbg_12.8.0-1~focal_amd64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat12/libsdformat12-dbg_12.8.0-1~focal_amd64.deb,5
34435,False,armhf,ubuntu-stable,focal,jetty,sdformat12,libsdformat12-dbg_12.8.0-1~focal_armhf.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat12/libsdformat12-dbg_12.8.0-1~focal_armhf.deb,6
34436,False,amd64,ubuntu-stable,jammy,jetty,sdformat12,libsdformat12-dbg_12.8.0-1~jammy_amd64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat12/libsdformat12-dbg_12.8.0-1~jammy_amd64.deb,5
34437,False,arm64,ubuntu-stable,jammy,jetty,sdformat12,libsdformat12-dbg_12.8.0-1~jammy_arm64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat12/libsdformat12-dbg_12.8.0-1~jammy_arm64.deb,5
34438,False,armhf,ubuntu-stable,jammy,jetty,sdformat12,libsdformat12-dbg_12.8.0-1~jammy_armhf.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat12/libsdformat12-dbg_12.8.0-1~jammy_armhf.deb,5
34439,False,amd64,ubuntu-stable,bionic,jetty,sdformat12,libsdformat12-dev_12.7.1-1~bionic_amd64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat12/libsdformat12-dev_12.7.1-1~bionic_amd64.deb,5
34440,False,arm64,ubuntu-stable,bionic,jetty,sdformat12,libsdformat12-dev_12.7.1-1~bionic_arm64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat12/libsdformat12-dev_12.7.1-1~bionic_arm64.deb,4
34441,False,armhf,ubuntu-stable,bionic,jetty,sdformat12,libsdformat12-dev_12.7.1-1~bionic_armhf.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat12/libsdformat12-dev_12.7.1-1~bionic_armhf.deb,4
34442,False,i386,ubuntu-stable,bionic,jetty,sdformat12,libsdformat12-dev_12.7.1-1~bionic_i386.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat12/libsdformat12-dev_12.7.1-1~bionic_i386.deb,5
34443,False,amd64,ubuntu-stable,focal,jetty,sdformat12,libsdformat12-dev_12.8.0-1~focal_amd64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat12/libsdformat12-dev_12.8.0-1~focal_amd64.deb,6
34444,False,arm64,ubuntu-stable,focal,jetty,sdformat12,libsdformat12-dev_12.8.0-1~focal_arm64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat12/libsdformat12-dev_12.8.0-1~focal_arm64.deb,6
34445,False,armhf,ubuntu-stable,focal,jetty,sdformat12,libsdformat12-dev_12.8.0-1~focal_armhf.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat12/libsdformat12-dev_12.8.0-1~focal_armhf.deb,6
34446,False,arm64,ubuntu-stable,jammy,jetty,sdformat12,libsdformat12-dev_12.8.0-1~jammy_arm64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat12/libsdformat12-dev_12.8.0-1~jammy_arm64.deb,5
34447,False,armhf,ubuntu-stable,jammy,jetty,sdformat12,libsdformat12-dev_12.8.0-1~jammy_armhf.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat12/libsdformat12-dev_12.8.0-1~jammy_armhf.deb,5
34448,False,amd64,ubuntu-stable,focal,jetty,sdformat12,libsdformat12_12.8.0-1~focal_amd64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat12/libsdformat12_12.8.0-1~focal_amd64.deb,6
34449,False,,ubuntu-stable,,jetty,sdformat12,sdformat12_12.7.1.orig.tar.bz2,/gazebo/ubuntu-stable/pool/main/s/sdformat12/sdformat12_12.7.1.orig.tar.bz2,4
34450,False,,ubuntu-stable,,jetty,sdformat12,sdformat12_12.8.0.orig.tar.bz2,/gazebo/ubuntu-stable/pool/main/s/sdformat12/sdformat12_12.8.0.orig.tar.bz2,5
34451,False,amd64,ubuntu-stable,focal,jetty,sdformat13,libsdformat13-dbg_13.9.0-1~focal_amd64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat13/libsdformat13-dbg_13.9.0-1~focal_amd64.deb,4
34452,False,arm64,ubuntu-stable,focal,jetty,sdformat13,libsdformat13-dbg_13.9.0-1~focal_arm64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat13/libsdformat13-dbg_13.9.0-1~focal_arm64.deb,4
34453,False,amd64,ubuntu-stable,jammy,jetty,sdformat13,libsdformat13-dbg_13.9.0-1~jammy_amd64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat13/libsdformat13-dbg_13.9.0-1~jammy_amd64.deb,5
34454,False,armhf,ubuntu-stable,jammy,jetty,sdformat13,libsdformat13-dbg_13.9.0-1~jammy_armhf.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat13/libsdformat13-dbg_13.9.0-1~jammy_armhf.deb,6
34455,False,arm64,ubuntu-stable,focal,jetty,sdformat13,libsdformat13-dev_13.9.0-1~focal_arm64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat13/libsdformat13-dev_13.9.0-1~focal_arm64.deb,4
34456,False,armhf,ubuntu-stable,focal,jetty,sdformat13,libsdformat13-dev_13.9.0-1~focal_armhf.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat13/libsdformat13-dev_13.9.0-1~focal_armhf.deb,4
34457,False,amd64,ubuntu-stable,jammy,jetty,sdformat13,libsdformat13-dev_13.9.0-1~jammy_amd64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat13/libsdformat13-dev_13.9.0-1~jammy_amd64.deb,5
34458,False,arm64,ubuntu-stable,jammy,jetty,sdformat13,libsdformat13-dev_13.9.0-1~jammy_arm64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat13/libsdformat13-dev_13.9.0-1~jammy_arm64.deb,4
34459,False,armhf,ubuntu-stable,jammy,jetty,sdformat13,libsdformat13-dev_13.9.0-1~jammy_armhf.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat13/libsdformat13-dev_13.9.0-1~jammy_armhf.deb,5
34460,False,arm64,ubuntu-stable,jammy,jetty,sdformat13,libsdformat13_13.9.0-1~jammy_arm64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat13/libsdformat13_13.9.0-1~jammy_arm64.deb,6
34461,False,armhf,ubuntu-stable,jammy,jetty,sdformat13,libsdformat13_13.9.0-1~jammy_armhf.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat13/libsdformat13_13.9.0-1~jammy_armhf.deb,6
34462,False,arm64,ubuntu-stable,focal,jetty,sdformat13,python3-sdformat13_13.9.0-1~focal_arm64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat13/python3-sdformat13_13.9.0-1~focal_arm64.deb,5
34463,False,armhf,ubuntu-stable,focal,jetty,sdformat13,python3-sdformat13_13.9.0-1~focal_armhf.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat13/python3-sdformat13_13.9.0-1~focal_armhf.deb,5
34464,False,amd64,ubuntu-stable,jammy,jetty,sdformat13,python3-sdformat13_13.9.0-1~jammy_amd64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat13/python3-sdformat13_13.9.0-1~jammy_amd64.deb,5
34465,False,arm64,ubuntu-stable,jammy,jetty,sdformat13,python3-sdformat13_13.9.0-1~jammy_arm64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat13/python3-sdformat13_13.9.0-1~jammy_arm64.deb,4
34466,False,armhf,ubuntu-stable,jammy,jetty,sdformat13,python3-sdformat13_13.9.0-1~jammy_armhf.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat13/python3-sdformat13_13.9.0-1~jammy_armhf.deb,4
34467,False,,ubuntu-stable,,jetty,sdformat13,sdformat13_13.9.0.orig.tar.bz2,/gazebo/ubuntu-stable/pool/main/s/sdformat13/sdformat13_13.9.0.orig.tar.bz2,4
34468,False,arm64,ubuntu-stable,jammy,jetty,sdformat14,libsdformat14-dbg_14.8.0-1~jammy_arm64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat14/libsdformat14-dbg_14.8.0-1~jammy_arm64.deb,4
34469,False,armhf,ubuntu-stable,jammy,jetty,sdformat14,libsdformat14-dbg_14.8.0-1~jammy_armhf.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat14/libsdformat14-dbg_14.8.0-1~jammy_armhf.deb,4
34470,False,arm64,ubuntu-stable,noble,jetty,sdformat14,libsdformat14-dbg_14.8.0-1~noble_arm64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat14/libsdformat14-dbg_14.8.0-1~noble_arm64.deb,4
34471,False,armhf,ubuntu-stable,noble,jetty,sdformat14,libsdformat14-dbg_14.8.0-1~noble_armhf.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat14/libsdformat14-dbg_14.8.0-1~noble_armhf.deb,6
34472,False,amd64,ubuntu-stable,jammy,jetty,sdformat14,libsdformat14-dev_14.8.0-1~jammy_amd64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat14/libsdformat14-dev_14.8.0-1~jammy_amd64.deb,4
34473,False,arm64,ubuntu-stable,jammy,jetty,sdformat14,libsdformat14-dev_14.8.0-1~jammy_arm64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat14/libsdformat14-dev_14.8.0-1~jammy_arm64.deb,4
34474,False,armhf,ubuntu-stable,jammy,jetty,sdformat14,libsdformat14-dev_14.8.0-1~jammy_armhf.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat14/libsdformat14-dev_14.8.0-1~jammy_armhf.deb,4
34475,False,arm64,ubuntu-stable,jammy,jetty,sdformat14,libsdformat14_14.8.0-1~jammy_arm64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat14/libsdformat14_14.8.0-1~jammy_arm64.deb,5
34476,False,armhf,ubuntu-stable,jammy,jetty,sdformat14,libsdformat14_14.8.0-1~jammy_armhf.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat14/libsdformat14_14.8.0-1~jammy_armhf.deb,5
34477,False,arm64,ubuntu-stable,noble,jetty,sdformat14,python3-sdformat14_14.8.0-1~noble_arm64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat14/python3-sdformat14_14.8.0-1~noble_arm64.deb,5
34478,False,armhf,ubuntu-stable,noble,jetty,sdformat14,python3-sdformat14_14.8.0-1~noble_armhf.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat14/python3-sdformat14_14.8.0-1~noble_armhf.deb,5
34479,False,,ubuntu-stable,jammy,jetty,sdformat14,sdformat14_14.8.0-1~jammy.debian.tar.xz,/gazebo/ubuntu-stable/pool/main/s/sdformat14/sdformat14_14.8.0-1~jammy.debian.tar.xz,5
34480,False,,ubuntu-stable,,jetty,sdformat14,sdformat14_14.8.0.orig.tar.bz2,/gazebo/ubuntu-stable/pool/main/s/sdformat14/sdformat14_14.8.0.orig.tar.bz2,4
34481,False,amd64,ubuntu-stable,precise,jetty,sdformat2,libsdformat2-dbg_2.3.2-1~precise_amd64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat2/libsdformat2-dbg_2.3.2-1~precise_amd64.deb,5
34482,False,amd64,ubuntu-stable,trusty,jetty,sdformat2,libsdformat2-dbg_2.3.2-1~trusty_amd64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat2/libsdformat2-dbg_2.3.2-1~trusty_amd64.deb,6
34483,False,i386,ubuntu-stable,trusty,jetty,sdformat2,libsdformat2-dbg_2.3.2-1~trusty_i386.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat2/libsdformat2-dbg_2.3.2-1~trusty_i386.deb,5
34484,False,i386,ubuntu-stable,vivid,jetty,sdformat2,libsdformat2-dbg_2.3.2-4~vivid_i386.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat2/libsdformat2-dbg_2.3.2-4~vivid_i386.deb,6
34485,False,amd64,ubuntu-stable,trusty,jetty,sdformat2,libsdformat2-dev_2.3.2-1~trusty_amd64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat2/libsdformat2-dev_2.3.2-1~trusty_amd64.deb,6
34486,False,armhf,ubuntu-stable,trusty,jetty,sdformat2,libsdformat2-dev_2.3.2-1~trusty_armhf.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat2/libsdformat2-dev_2.3.2-1~trusty_armhf.deb,7
34487,False,i386,ubuntu-stable,trusty,jetty,sdformat2,libsdformat2-dev_2.3.2-1~trusty_i386.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat2/libsdformat2-dev_2.3.2-1~trusty_i386.deb,8
34488,False,,ubuntu-stable,trusty,jetty,sdformat2-build-deps,sdformat2-build-deps_2.3.2-1~trusty_all.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat2-build-deps/sdformat2-build-deps_2.3.2-1~trusty_all.deb,6
34489,False,amd64,ubuntu-stable,trusty,jetty,sdformat3,libsdformat3-dbg_3.7.0-1~trusty_amd64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat3/libsdformat3-dbg_3.7.0-1~trusty_amd64.deb,4
34490,False,amd64,ubuntu-stable,vivid,jetty,sdformat3,libsdformat3-dbg_3.7.0-1~vivid_amd64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat3/libsdformat3-dbg_3.7.0-1~vivid_amd64.deb,5
34491,False,i386,ubuntu-stable,vivid,jetty,sdformat3,libsdformat3-dbg_3.7.0-1~vivid_i386.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat3/libsdformat3-dbg_3.7.0-1~vivid_i386.deb,5
34492,False,i386,ubuntu-stable,trusty,jetty,sdformat3,libsdformat3-dev_3.7.0-1~trusty_i386.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat3/libsdformat3-dev_3.7.0-1~trusty_i386.deb,7
34493,False,amd64,ubuntu-stable,trusty,jetty,sdformat3-prerelease,libsdformat3-dev-prerelease_3.0.7-1~trusty_amd64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat3-prerelease/libsdformat3-dev-prerelease_3.0.7-1~trusty_amd64.deb,4
34494,False,i386,ubuntu-stable,wily,jetty,sdformat4,libsdformat4-dbg_4.1.0-1~wily_i386.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat4/libsdformat4-dbg_4.1.0-1~wily_i386.deb,6
34495,False,amd64,ubuntu-stable,vivid,jetty,sdformat4,libsdformat4-dbg_4.1.1-1~vivid_amd64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat4/libsdformat4-dbg_4.1.1-1~vivid_amd64.deb,5
34496,False,i386,ubuntu-stable,vivid,jetty,sdformat4,libsdformat4-dbg_4.1.1-1~vivid_i386.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat4/libsdformat4-dbg_4.1.1-1~vivid_i386.deb,5
34497,False,amd64,ubuntu-stable,wily,jetty,sdformat4,libsdformat4-dbg_4.2.0-1~wily_amd64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat4/libsdformat4-dbg_4.2.0-1~wily_amd64.deb,6
34498,False,amd64,ubuntu-stable,trusty,jetty,sdformat4,libsdformat4-dbg_4.4.0-1~trusty_amd64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat4/libsdformat4-dbg_4.4.0-1~trusty_amd64.deb,6
34499,False,i386,ubuntu-stable,trusty,jetty,sdformat4,libsdformat4-dbg_4.4.0-1~trusty_i386.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat4/libsdformat4-dbg_4.4.0-1~trusty_i386.deb,5
34500,False,amd64,ubuntu-stable,xenial,jetty,sdformat4,libsdformat4-dbg_4.4.0-1~xenial_amd64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat4/libsdformat4-dbg_4.4.0-1~xenial_amd64.deb,6
34501,False,arm64,ubuntu-stable,xenial,jetty,sdformat4,libsdformat4-dbg_4.4.0-1~xenial_arm64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat4/libsdformat4-dbg_4.4.0-1~xenial_arm64.deb,5
34502,False,i386,ubuntu-stable,xenial,jetty,sdformat4,libsdformat4-dbg_4.4.0-1~xenial_i386.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat4/libsdformat4-dbg_4.4.0-1~xenial_i386.deb,6
34503,False,amd64,ubuntu-stable,,jetty,sdformat4,libsdformat4-dbg_4.4.0-1~yakkety_amd64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat4/libsdformat4-dbg_4.4.0-1~yakkety_amd64.deb,5
34504,False,i386,ubuntu-stable,,jetty,sdformat4,libsdformat4-dbg_4.4.0-1~yakkety_i386.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat4/libsdformat4-dbg_4.4.0-1~yakkety_i386.deb,6
34505,False,i386,ubuntu-stable,wily,jetty,sdformat4,libsdformat4-dev_4.1.0-1~wily_i386.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat4/libsdformat4-dev_4.1.0-1~wily_i386.deb,6
34506,False,amd64,ubuntu-stable,wily,jetty,sdformat4,libsdformat4-dev_4.2.0-1~wily_amd64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat4/libsdformat4-dev_4.2.0-1~wily_amd64.deb,6
34507,False,amd64,ubuntu-stable,trusty,jetty,sdformat4,libsdformat4-dev_4.4.0-1~trusty_amd64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat4/libsdformat4-dev_4.4.0-1~trusty_amd64.deb,5
34508,False,amd64,ubuntu-stable,xenial,jetty,sdformat4,libsdformat4-dev_4.4.0-1~xenial_amd64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat4/libsdformat4-dev_4.4.0-1~xenial_amd64.deb,5
34509,False,arm64,ubuntu-stable,xenial,jetty,sdformat4,libsdformat4-dev_4.4.0-1~xenial_arm64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat4/libsdformat4-dev_4.4.0-1~xenial_arm64.deb,5
34510,False,amd64,ubuntu-stable,,jetty,sdformat4,libsdformat4-dev_4.4.0-1~yakkety_amd64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat4/libsdformat4-dev_4.4.0-1~yakkety_amd64.deb,5
34511,False,i386,ubuntu-stable,,jetty,sdformat4,libsdformat4-dev_4.4.0-1~yakkety_i386.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat4/libsdformat4-dev_4.4.0-1~yakkety_i386.deb,6
34512,False,amd64,ubuntu-stable,,jetty,sdformat4,libsdformat4_4.4.0-1~yakkety_amd64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat4/libsdformat4_4.4.0-1~yakkety_amd64.deb,6
34513,False,i386,ubuntu-stable,,jetty,sdformat4,libsdformat4_4.4.0-1~yakkety_i386.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat4/libsdformat4_4.4.0-1~yakkety_i386.deb,6
34514,False,,ubuntu-stable,trusty,jetty,sdformat4,sdformat4_4.0.0-1~trusty.tar.gz,/gazebo/ubuntu-stable/pool/main/s/sdformat4/sdformat4_4.0.0-1~trusty.tar.gz,6
